date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner,first_shooter,home_form_pts,away_form_pts,home_venue_type,home_aproveitamento,away_venue_type,away_aproveitamento,rest_days_diff,home_h2h_pts,away_h2h_pts,home_form_gd,away_form_gd,home_pen_win_rate,away_pen_win_rate,tournament_weight
2025-09-09,Norway,Moldova,11.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,No shootout,No shootout,15.0,3.0,Casa,66.7,Fora,25.9,88.0,3.0,0.0,3.2,-2.2,0.5,0.0,3.0
2025-09-09,Albania,Latvia,1.0,0.0,FIFA World Cup qualification,Tirana,Albania,False,No shootout,No shootout,5.0,4.0,Casa,52.6,Fora,28.6,88.0,1.0,1.0,0.0,-0.8,0.5,0.5,3.0
2025-09-09,Serbia,England,0.0,5.0,FIFA World Cup qualification,Belgrade,Serbia,False,No shootout,No shootout,11.0,15.0,Casa,65.4,Fora,68.1,0.0,0.0,3.0,1.2,2.6,0.0,0.667,3.0
2025-09-09,Azerbaijan,Ukraine,1.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,False,No shootout,No shootout,1.0,7.0,Casa,25.8,Fora,48.8,0.0,0.0,0.0,-3.0,-0.4,0.5,0.5,3.0
2025-10-08,Mauritius,Cameroon,0.0,2.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False,No shootout,No shootout,4.0,10.0,Casa,33.3,Fora,39.4,0.0,0.0,3.0,-0.8,1.0,0.5,0.5,3.0
2025-10-08,Qatar,Oman,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,No shootout,No shootout,6.0,5.0,Casa,77.8,Fora,48.7,0.0,6.0,0.0,-1.0,-0.6,1.0,0.5,3.0
2025-10-08,Saudi Arabia,Indonesia,3.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,No shootout,No shootout,4.0,9.0,Casa,75.9,Fora,30.8,-18.0,1.0,4.0,-0.6,-1.2,0.0,0.5,3.0
2025-10-08,Ethiopia,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Kigali,Rwanda,True,No shootout,No shootout,6.0,4.0,Neutro,21.6,Neutro,27.1,-1.0,1.0,1.0,0.0,-0.4,0.5,0.5,3.0
2025-10-08,Djibouti,Egypt,0.0,3.0,FIFA World Cup qualification,Casablanca,Morocco,True,No shootout,No shootout,1.0,11.0,Neutro,2.6,Neutro,57.1,1.0,0.0,3.0,-3.2,1.0,0.0,0.4,3.0
2025-10-08,Libya,Cape Verde,3.0,3.0,FIFA World Cup qualification,Tripoli,Libya,False,No shootout,No shootout,8.0,12.0,Casa,46.2,Fora,31.1,1.0,0.0,3.0,0.2,0.8,0.5,0.0,3.0
2025-10-08,Niger,Congo,3.0,1.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,True,No shootout,No shootout,9.0,2.0,Neutro,30.8,Neutro,55.6,-4.0,0.0,0.0,0.0,-1.4,0.5,0.5,3.0
2025-10-08,Sierra Leone,Burkina Faso,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,True,No shootout,No shootout,7.0,10.0,Neutro,48.1,Neutro,66.7,0.0,1.0,1.0,0.2,1.4,0.5,0.5,3.0
2025-10-08,Comoros,Madagascar,1.0,2.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True,No shootout,No shootout,9.0,9.0,Neutro,53.3,Neutro,48.1,1.0,4.0,4.0,-0.4,0.6,0.5,1.0,3.0
2025-10-08,Central African Republic,Ghana,0.0,5.0,FIFA World Cup qualification,El Jadida,Morocco,True,No shootout,No shootout,1.0,10.0,Neutro,25.0,Neutro,33.3,1.0,1.0,7.0,-1.6,1.6,0.5,0.0,3.0
2025-10-08,Chad,Mali,0.0,2.0,FIFA World Cup qualification,N'Djamena,Chad,False,No shootout,No shootout,1.0,10.0,Casa,27.8,Fora,66.7,0.0,0.0,9.0,-2.4,2.2,1.0,0.0,3.0
2025-10-08,Tanzania,Zambia,0.0,1.0,FIFA World Cup qualification,Unguja,Tanzania,False,No shootout,No shootout,7.0,10.0,Casa,47.1,Fora,20.5,-1.0,4.0,1.0,0.0,0.4,1.0,0.5,3.0
2025-10-08,Eswatini,Angola,2.0,2.0,FIFA World Cup qualification,Lobamba,Eswatini,False,No shootout,No shootout,2.0,5.0,Casa,9.5,Fora,33.3,1.0,0.0,3.0,-2.2,0.0,0.5,0.5,3.0
2025-10-09,Singapore,India,1.0,1.0,AFC Asian Cup qualification,Kallang,Singapore,False,No shootout,No shootout,4.0,2.0,Casa,37.5,Fora,19.0,0.0,0.0,0.0,-2.2,-0.6,0.5,0.5,2.5
2025-10-09,Austria,San Marino,10.0,0.0,FIFA World Cup qualification,Vienna,Austria,False,No shootout,No shootout,12.0,0.0,Casa,63.1,Fora,5.1,-3.0,3.0,0.0,1.0,-3.4,0.5,0.5,3.0
2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,False,No shootout,No shootout,4.0,12.0,Casa,34.5,Fora,32.1,0.0,0.0,3.0,-0.4,1.6,0.5,0.0,3.0
2025-10-09,Burundi,Kenya,0.0,1.0,FIFA World Cup qualification,Bujumbura,Burundi,False,No shootout,No shootout,3.0,5.0,Casa,38.9,Fora,25.9,0.0,1.0,1.0,-0.2,0.4,0.0,0.5,3.0
2025-10-09,Algeria,Somalia,3.0,0.0,FIFA World Cup qualification,Bir El Djir,Algeria,False,No shootout,No shootout,13.0,1.0,Casa,78.9,Fora,0.0,0.0,3.0,0.0,2.4,-1.8,1.0,0.5,3.0
2025-10-09,Scotland,Greece,3.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,False,No shootout,No shootout,10.0,9.0,Casa,65.6,Fora,56.4,0.0,3.0,3.0,0.2,1.0,1.0,0.0,3.0
2025-10-09,Malawi,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,Lilongwe,Malawi,False,No shootout,No shootout,7.0,7.0,Casa,47.9,Fora,31.2,0.0,0.0,3.0,0.2,-0.2,0.5,1.0,3.0
2025-10-09,Belarus,Denmark,0.0,6.0,FIFA World Cup qualification,Zalaegerszeg,Hungary,True,No shootout,No shootout,2.0,8.0,Neutro,27.1,Neutro,41.7,0.0,0.0,0.0,-1.6,0.2,0.5,0.5,3.0
2025-10-09,Malta,Netherlands,0.0,4.0,FIFA World Cup qualification,Ta' Qali,Malta,False,No shootout,No shootout,2.0,11.0,Casa,26.9,Fora,60.7,3.0,0.0,3.0,-2.2,2.2,0.5,0.0,3.0
2025-10-09,Botswana,Uganda,0.0,1.0,FIFA World Cup qualification,Francistown,Botswana,False,No shootout,No shootout,4.0,12.0,Casa,39.6,Fora,50.0,0.0,0.0,3.0,-0.8,1.2,0.5,0.5,3.0
2025-10-09,Faroe Islands,Montenegro,4.0,0.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,No shootout,No shootout,6.0,6.0,Casa,34.5,Fora,32.1,0.0,0.0,3.0,-0.2,-1.0,0.5,0.5,3.0
2025-10-09,Mozambique,Guinea,1.0,2.0,FIFA World Cup qualification,Maputo,Mozambique,False,No shootout,No shootout,9.0,5.0,Casa,50.0,Fora,19.0,0.0,3.0,0.0,-0.6,0.2,0.5,0.5,3.0
2025-10-09,Thailand,Taiwan,2.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False,No shootout,No shootout,7.0,0.0,Casa,55.6,Fora,0.0,0.0,0.0,0.0,-0.4,-2.4,0.5,0.5,2.5
2025-10-09,Finland,Lithuania,2.0,1.0,FIFA World Cup qualification,Helsinki,Finland,False,No shootout,No shootout,7.0,3.0,Casa,57.1,Fora,12.8,0.0,1.0,1.0,-0.4,-0.4,0.5,0.5,3.0
2025-10-09,Nicaragua,Haiti,0.0,3.0,FIFA World Cup qualification,Managua,Nicaragua,False,No shootout,No shootout,4.0,3.0,Casa,64.7,Fora,64.8,0.0,0.0,9.0,-1.0,-0.4,0.5,0.5,3.0
2025-10-09,Czech Republic,Croatia,0.0,0.0,FIFA World Cup qualification,Prague,Czech Republic,False,No shootout,No shootout,12.0,12.0,Casa,77.3,Fora,49.4,3.0,1.0,4.0,1.0,2.8,0.5,0.667,3.0
2025-10-09,Tajikistan,Maldives,2.0,0.0,AFC Asian Cup qualification,Hisor,Tajikistan,False,No shootout,No shootout,8.0,4.0,Casa,66.7,Fora,25.0,0.0,0.0,0.0,0.2,-0.8,1.0,0.5,2.5
2025-10-09,Brunei,Yemen,0.0,2.0,AFC Asian Cup qualification,Bandar Seri Begawan,Brunei,False,No shootout,No shootout,9.0,4.0,Casa,75.0,Fora,25.9,0.0,0.0,0.0,-1.2,-0.6,0.5,0.5,2.5
2025-10-09,Lebanon,Bhutan,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True,No shootout,No shootout,8.0,4.0,Neutro,47.6,Neutro,0.0,0.0,0.0,0.0,0.8,-1.6,0.5,0.5,2.5
2025-10-09,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,No shootout,No shootout,8.0,7.0,Casa,58.7,Fora,47.4,0.0,2.0,8.0,0.4,0.2,0.667,0.0,3.0
2025-10-09,Bangladesh,Hong Kong,3.0,4.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False,No shootout,No shootout,1.0,5.0,Casa,23.8,Fora,10.0,0.0,0.0,0.0,-1.6,-0.8,0.5,0.5,2.5
2025-10-09,Timor-Leste,Philippines,1.0,4.0,AFC Asian Cup qualification,Darwin,Australia,True,No shootout,No shootout,6.0,4.0,Neutro,100.0,Neutro,18.5,0.0,0.0,0.0,-0.4,-1.0,0.5,0.5,2.5
2025-10-09,Syria,Myanmar,5.0,1.0,AFC Asian Cup qualification,Al Hofuf,Saudi Arabia,True,No shootout,No shootout,9.0,6.0,Neutro,52.0,Neutro,0.0,0.0,4.0,1.0,0.8,-2.6,0.0,0.5,2.5
2025-10-09,Pakistan,Afghanistan,0.0,0.0,AFC Asian Cup qualification,Islamabad,Pakistan,False,No shootout,No shootout,0.0,4.0,Casa,25.0,Fora,25.0,0.0,0.0,0.0,-3.2,-0.4,0.5,0.5,2.5
2025-10-09,Laos,Malaysia,0.0,3.0,AFC Asian Cup qualification,Vientiane,Laos,False,No shootout,No shootout,5.0,10.0,Casa,33.3,Fora,38.9,0.0,0.0,0.0,-1.0,1.2,0.5,0.5,2.5
2025-10-09,Vietnam,Nepal,3.0,1.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False,No shootout,No shootout,6.0,1.0,Casa,44.4,Fora,18.2,0.0,0.0,0.0,-0.6,-2.0,1.0,0.5,2.5
2025-10-09,Liberia,Namibia,3.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False,No shootout,No shootout,4.0,8.0,Casa,54.8,Fora,51.3,1.0,1.0,1.0,-1.4,0.6,0.0,0.5,3.0
2025-10-09,Sri Lanka,Turkmenistan,1.0,0.0,AFC Asian Cup qualification,Colombo,Sri Lanka,False,No shootout,No shootout,6.0,7.0,Casa,38.1,Fora,29.2,0.0,0.0,6.0,0.2,0.0,1.0,0.5,2.5
2025-10-10,Gambia,Gabon,3.0,4.0,FIFA World Cup qualification,Nairobi,Kenya,True,No shootout,No shootout,10.0,13.0,Neutro,52.2,Neutro,75.0,0.0,3.0,6.0,0.8,1.8,1.0,0.0,3.0
2025-10-10,Sudan,Mauritania,0.0,0.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,True,No shootout,No shootout,3.0,8.0,Neutro,37.8,Neutro,23.1,0.0,3.0,6.0,-0.6,0.2,0.5,0.5,3.0
2025-10-10,South Sudan,Senegal,0.0,5.0,FIFA World Cup qualification,Juba,South Sudan,False,No shootout,No shootout,2.0,13.0,Casa,12.5,Fora,68.5,0.0,0.0,3.0,-1.4,1.4,0.5,0.667,3.0
2025-10-10,Togo,DR Congo,0.0,1.0,FIFA World Cup qualification,Lomé,Togo,False,No shootout,No shootout,7.0,9.0,Casa,36.7,Fora,43.9,0.0,0.0,3.0,0.0,0.8,0.5,0.5,3.0
2025-10-10,Rwanda,Benin,0.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,False,No shootout,No shootout,7.0,8.0,Casa,35.0,Fora,22.2,0.0,5.0,8.0,-0.2,0.6,0.5,1.0,3.0
2025-10-10,Lesotho,Nigeria,1.0,2.0,FIFA World Cup qualification,Polokwane,South Africa,True,No shootout,No shootout,4.0,8.0,Neutro,33.3,Neutro,72.2,0.0,1.0,7.0,-2.2,0.4,0.5,1.0,3.0
2025-10-10,Seychelles,Ivory Coast,0.0,7.0,FIFA World Cup qualification,Saint Pierre,Mauritius,True,No shootout,No shootout,0.0,13.0,Neutro,4.2,Neutro,71.9,0.0,0.0,3.0,-3.8,1.4,0.5,0.333,3.0
2025-10-10,South Africa,Zimbabwe,0.0,0.0,FIFA World Cup qualification,Durban,South Africa,False,No shootout,No shootout,10.0,2.0,Casa,75.0,Fora,28.6,0.0,7.0,1.0,1.0,-0.6,0.5,0.5,3.0
2025-10-10,France,Azerbaijan,3.0,0.0,FIFA World Cup qualification,Paris,France,False,No shootout,No shootout,12.0,2.0,Casa,75.6,Fora,21.7,0.0,0.0,0.0,1.2,-2.6,0.333,0.5,3.0
2025-10-10,El Salvador,Panama,0.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False,No shootout,No shootout,4.0,9.0,Casa,59.7,Fora,53.0,0.0,4.0,4.0,-0.8,0.8,0.5,0.5,3.0
2025-10-10,Bermuda,Trinidad and Tobago,0.0,3.0,FIFA World Cup qualification,Devonshire Parish,Bermuda,False,No shootout,No shootout,6.0,3.0,Casa,46.7,Fora,29.6,0.0,0.0,0.0,-0.2,-1.4,0.5,1.0,3.0
2025-10-10,Belgium,North Macedonia,0.0,0.0,FIFA World Cup qualification,Gent,Belgium,False,No shootout,No shootout,13.0,11.0,Casa,83.3,Fora,54.4,0.0,1.0,1.0,3.2,1.8,0.5,0.5,3.0
2025-10-10,Kazakhstan,Liechtenstein,4.0,0.0,FIFA World Cup qualification,Astana,Kazakhstan,False,No shootout,No shootout,3.0,0.0,Casa,35.6,Fora,5.1,0.0,3.0,0.0,-1.6,-3.8,1.0,0.5,3.0
2025-10-10,Curaçao,Jamaica,2.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,False,No shootout,No shootout,6.0,9.0,Casa,64.4,Fora,48.0,0.0,1.0,1.0,0.0,0.6,0.0,0.5,3.0
2025-10-10,Iceland,Ukraine,3.0,5.0,FIFA World Cup qualification,Reykjavík,Iceland,False,No shootout,No shootout,3.0,7.0,Casa,44.4,Fora,48.3,0.0,0.0,3.0,-0.4,-0.4,0.5,0.5,3.0
2025-10-10,Kosovo,Slovenia,0.0,0.0,FIFA World Cup qualification,Pristina,Kosovo,False,No shootout,No shootout,12.0,6.0,Casa,54.3,Fora,36.8,0.0,0.0,6.0,0.4,-0.4,0.5,0.0,3.0
2025-10-10,Germany,Luxembourg,4.0,0.0,FIFA World Cup qualification,Sinsheim,Germany,False,No shootout,No shootout,4.0,2.0,Casa,61.5,Fora,44.0,0.0,0.0,0.0,-0.6,-0.8,0.5,0.5,3.0
2025-10-10,Northern Ireland,Slovakia,2.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,No shootout,No shootout,10.0,10.0,Casa,44.0,Fora,47.6,0.0,0.0,3.0,1.4,0.6,1.0,1.0,3.0
2025-10-10,Tunisia,São Tomé and Príncipe,6.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,No shootout,No shootout,12.0,0.0,Casa,86.0,Fora,9.5,1.0,3.0,0.0,1.2,-1.6,1.0,0.5,3.0
2025-10-10,Sweden,Switzerland,0.0,2.0,FIFA World Cup qualification,Solna,Sweden,False,No shootout,No shootout,10.0,8.0,Casa,64.0,Fora,35.9,0.0,0.0,0.0,1.6,1.2,0.5,0.25,3.0
2025-10-10,Suriname,Guatemala,1.0,1.0,FIFA World Cup qualification,Paramaribo,Suriname,False,No shootout,No shootout,5.0,5.0,Casa,68.5,Fora,42.9,0.0,0.0,0.0,-0.4,-0.2,0.0,0.5,3.0
2025-10-11,Estonia,Italy,1.0,3.0,FIFA World Cup qualification,Tallinn,Estonia,False,No shootout,No shootout,3.0,10.0,Casa,21.3,Fora,66.7,3.0,0.0,3.0,-1.6,1.0,0.5,1.0,3.0
2025-10-11,Bulgaria,Turkey,1.0,6.0,FIFA World Cup qualification,Sofia,Bulgaria,False,No shootout,No shootout,1.0,9.0,Casa,35.8,Fora,59.5,0.0,0.0,0.0,-1.6,-0.4,0.5,0.5,3.0
2025-10-11,Iraq,Indonesia,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,True,No shootout,No shootout,7.0,6.0,Neutro,56.1,Neutro,43.3,120.0,9.0,0.0,-0.2,-1.8,0.5,0.5,3.0
2025-10-11,Spain,Georgia,2.0,0.0,FIFA World Cup qualification,Elche,Spain,False,No shootout,No shootout,11.0,9.0,Casa,80.2,Fora,52.2,0.0,15.0,0.0,2.0,1.8,0.4,1.0,3.0
2025-10-11,United Arab Emirates,Oman,2.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,No shootout,No shootout,8.0,6.0,Neutro,50.0,Neutro,36.1,120.0,0.0,0.0,0.8,-0.4,0.0,0.5,3.0
2025-10-11,Portugal,Republic of Ireland,1.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False,No shootout,No shootout,13.0,7.0,Casa,82.1,Fora,27.8,0.0,4.0,1.0,2.0,-0.8,0.667,0.0,3.0
2025-10-11,Norway,Israel,5.0,0.0,FIFA World Cup qualification,Oslo,Norway,False,No shootout,No shootout,15.0,9.0,Casa,67.9,Fora,37.2,-1.0,3.0,0.0,4.2,0.8,0.5,0.0,3.0
2025-10-11,Latvia,Andorra,2.0,2.0,FIFA World Cup qualification,Riga,Latvia,False,No shootout,No shootout,4.0,0.0,Casa,27.4,Fora,13.1,-3.0,11.0,2.0,-0.8,-2.0,0.5,0.5,3.0
2025-10-11,Serbia,Albania,0.0,1.0,FIFA World Cup qualification,Leskovac,Serbia,False,No shootout,No shootout,10.0,8.0,Casa,63.1,Fora,40.0,0.0,1.0,1.0,0.2,0.4,0.0,0.5,3.0
2025-10-11,Hungary,Armenia,2.0,0.0,FIFA World Cup qualification,Budapest,Hungary,False,No shootout,No shootout,2.0,6.0,Casa,57.8,Fora,32.1,0.0,0.0,0.0,-1.2,-2.2,0.5,0.5,3.0
2025-10-12,Zambia,Niger,0.0,1.0,FIFA World Cup qualification,Ndola,Zambia,False,No shootout,No shootout,12.0,9.0,Casa,64.7,Fora,24.4,0.0,0.0,3.0,0.6,-0.4,0.5,0.5,3.0
2025-10-12,Egypt,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,No shootout,No shootout,13.0,4.0,Casa,90.3,Fora,33.3,0.0,4.0,1.0,1.6,-0.4,0.4,0.5,3.0
2025-10-12,Chad,Central African Republic,2.0,3.0,FIFA World Cup qualification,N'Djamena,Chad,False,No shootout,No shootout,1.0,1.0,Casa,23.8,Fora,17.6,0.0,0.0,3.0,-2.0,-2.4,1.0,0.5,3.0
2025-10-12,Burkina Faso,Ethiopia,3.0,1.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,No shootout,No shootout,13.0,6.0,Casa,77.8,Fora,15.6,0.0,4.0,1.0,2.2,0.0,0.5,0.5,3.0
2025-10-12,Mali,Madagascar,4.0,1.0,FIFA World Cup qualification,Bamako,Mali,False,No shootout,No shootout,10.0,12.0,Casa,68.9,Fora,19.4,0.0,1.0,1.0,1.4,1.0,0.0,1.0,3.0
2025-10-12,Djibouti,Sierra Leone,1.0,2.0,FIFA World Cup qualification,Casablanca,Morocco,True,No shootout,No shootout,0.0,7.0,Neutro,2.4,Neutro,45.6,0.0,0.0,3.0,-3.8,0.4,0.0,0.5,3.0
2025-10-12,Ghana,Comoros,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,False,No shootout,No shootout,13.0,6.0,Casa,81.5,Fora,23.3,0.0,0.0,6.0,2.8,-0.8,0.0,0.5,3.0
2025-10-12,Romania,Austria,1.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,No shootout,No shootout,7.0,15.0,Casa,63.2,Fora,54.4,30.0,3.0,6.0,0.8,3.4,0.5,0.5,3.0
2025-10-12,Denmark,Greece,3.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,False,No shootout,No shootout,10.0,6.0,Casa,74.4,Fora,54.3,0.0,3.0,0.0,1.4,0.2,0.5,0.0,3.0
2025-10-12,Netherlands,Finland,4.0,0.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,No shootout,No shootout,13.0,7.0,Casa,76.0,Fora,42.7,0.0,3.0,0.0,3.0,-0.4,0.0,0.5,3.0
2025-10-12,Lithuania,Poland,0.0,2.0,FIFA World Cup qualification,Kaunas,Lithuania,False,No shootout,No shootout,3.0,10.0,Casa,17.9,Fora,46.0,-32.0,0.0,3.0,-0.4,0.8,0.5,1.0,3.0
2025-10-12,San Marino,Cyprus,0.0,4.0,FIFA World Cup qualification,Serravalle,San Marino,False,No shootout,No shootout,0.0,2.0,Casa,6.7,Fora,13.8,0.0,0.0,9.0,-5.0,-0.8,0.5,0.5,3.0
2025-10-12,Faroe Islands,Czech Republic,2.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,No shootout,No shootout,9.0,10.0,Casa,36.8,Fora,32.0,0.0,0.0,9.0,0.8,0.8,0.5,0.5,3.0
2025-10-12,Croatia,Gibraltar,3.0,0.0,FIFA World Cup qualification,Varaždin,Croatia,False,No shootout,No shootout,13.0,0.0,Casa,72.8,Fora,11.5,-31.0,3.0,0.0,3.2,-3.0,0.667,0.5,3.0
2025-10-12,Scotland,Belarus,2.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,False,No shootout,No shootout,10.0,1.0,Casa,66.7,Fora,29.5,0.0,3.0,0.0,0.4,-2.8,1.0,0.5,3.0
2025-10-13,Cape Verde,Eswatini,3.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False,No shootout,No shootout,13.0,3.0,Casa,64.7,Fora,8.9,0.0,7.0,1.0,1.0,-1.0,0.0,0.5,3.0
2025-10-13,Equatorial Guinea,Liberia,1.0,1.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,No shootout,No shootout,7.0,7.0,Casa,68.3,Fora,7.1,0.0,6.0,3.0,-0.2,-0.2,1.0,0.0,3.0
2025-10-13,Mauritius,Libya,0.0,0.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False,No shootout,No shootout,1.0,8.0,Casa,29.6,Fora,25.5,0.0,0.0,3.0,-1.4,0.2,0.5,0.5,3.0
2025-10-13,Lesotho,Zimbabwe,1.0,0.0,FIFA World Cup qualification,Polokwane,South Africa,True,No shootout,No shootout,4.0,3.0,Neutro,30.8,Neutro,31.2,0.0,3.0,0.0,-1.0,-0.4,0.5,0.5,3.0
2025-10-13,South Sudan,Togo,0.0,0.0,FIFA World Cup qualification,Juba,South Sudan,False,No shootout,No shootout,2.0,4.0,Casa,11.1,Fora,23.8,0.0,1.0,1.0,-1.8,-0.8,0.5,0.5,3.0
2025-10-13,Tunisia,Namibia,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,No shootout,No shootout,15.0,7.0,Casa,86.7,Fora,47.6,-1.0,1.0,4.0,2.6,0.2,1.0,0.5,3.0
2025-10-13,São Tomé and Príncipe,Malawi,1.0,0.0,FIFA World Cup qualification,Sousse,Tunisia,True,No shootout,No shootout,0.0,7.0,Neutro,10.0,Neutro,35.7,-1.0,0.0,3.0,-2.6,0.2,0.5,0.5,3.0
2025-10-13,North Macedonia,Kazakhstan,1.0,1.0,FIFA World Cup qualification,Skopje,North Macedonia,False,No shootout,No shootout,9.0,6.0,Casa,64.4,Fora,29.9,0.0,3.0,0.0,1.2,-0.4,0.5,1.0,3.0
2025-10-13,Cameroon,Angola,0.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,No shootout,No shootout,10.0,5.0,Casa,80.0,Fora,33.3,0.0,1.0,1.0,1.2,0.0,0.5,0.5,3.0
2025-10-13,Slovakia,Luxembourg,2.0,0.0,FIFA World Cup qualification,Trnava,Slovakia,False,No shootout,No shootout,7.0,1.0,Casa,53.1,Fora,42.3,0.0,7.0,1.0,0.0,-1.6,1.0,0.5,3.0
2025-10-13,Slovenia,Switzerland,0.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,False,No shootout,No shootout,6.0,10.0,Casa,62.1,Fora,38.3,0.0,0.0,3.0,-0.4,1.6,0.0,0.25,3.0
2025-10-13,Sweden,Kosovo,0.0,1.0,FIFA World Cup qualification,Gothenburg,Sweden,False,No shootout,No shootout,7.0,10.0,Casa,61.5,Fora,38.7,0.0,6.0,3.0,0.6,0.2,0.5,0.5,3.0
2025-10-13,Iceland,France,2.0,2.0,FIFA World Cup qualification,Reykjavík,Iceland,False,No shootout,No shootout,3.0,12.0,Casa,42.9,Fora,69.2,0.0,0.0,9.0,-0.2,1.4,0.5,0.333,3.0
2025-10-13,Ukraine,Azerbaijan,2.0,1.0,FIFA World Cup qualification,Kraków,Poland,True,No shootout,No shootout,7.0,2.0,Neutro,55.0,Neutro,25.0,0.0,1.0,1.0,-0.2,-2.8,0.5,0.5,3.0
2025-10-13,Wales,Belgium,2.0,4.0,FIFA World Cup qualification,Cardiff,Wales,False,No shootout,No shootout,10.0,11.0,Casa,68.9,Fora,69.1,36.0,2.0,11.0,1.0,2.6,0.0,0.5,3.0
2025-10-13,Honduras,Haiti,3.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,No shootout,No shootout,6.0,6.0,Casa,57.6,Fora,66.7,0.0,4.0,1.0,0.2,0.4,0.667,0.5,3.0
2025-10-13,Costa Rica,Nicaragua,4.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,No shootout,No shootout,5.0,4.0,Casa,64.9,Fora,52.9,0.0,4.0,1.0,0.0,-1.4,0.0,0.5,3.0
2025-10-13,Northern Ireland,Germany,0.0,1.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,No shootout,No shootout,10.0,6.0,Casa,46.2,Fora,59.1,0.0,0.0,9.0,0.8,0.2,1.0,0.5,3.0
2025-10-14,Saudi Arabia,Iraq,0.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,No shootout,No shootout,7.0,7.0,Casa,77.2,Fora,54.8,3.0,0.0,0.0,-0.2,-0.2,0.0,0.5,3.0
2025-10-14,Somalia,Mozambique,0.0,1.0,FIFA World Cup qualification,Bir El Djir,Algeria,True,No shootout,No shootout,1.0,6.0,Neutro,18.5,Neutro,45.5,0.0,0.0,3.0,-2.0,-1.0,0.5,0.5,3.0
2025-10-14,India,Singapore,1.0,2.0,AFC Asian Cup qualification,Margao,India,False,No shootout,No shootout,3.0,5.0,Casa,44.4,Fora,25.0,0.0,1.0,1.0,-0.4,-1.6,0.5,0.5,2.5
2025-10-14,Philippines,Timor-Leste,3.0,1.0,AFC Asian Cup qualification,Capas,Philippines,False,No shootout,No shootout,7.0,6.0,Casa,28.6,Fora,0.0,0.0,3.0,0.0,0.6,-0.4,0.5,0.5,2.5
2025-10-14,Spain,Bulgaria,4.0,0.0,FIFA World Cup qualification,Valladolid,Spain,False,No shootout,No shootout,13.0,0.0,Casa,81.0,Fora,25.3,0.0,3.0,0.0,2.4,-2.6,0.4,0.5,3.0
2025-10-14,Senegal,Mauritania,4.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,False,No shootout,No shootout,13.0,6.0,Casa,89.5,Fora,16.7,0.0,3.0,0.0,2.0,0.0,0.667,0.5,3.0
